idade,sexo,estado_civil,escola,Qte_dependentes,tempo_ultimoservico,trabalha,vl_salario_mil,reg_moradia,casa_propria,vl_imovel_em_mil,Qte_cartoes,Qte_carros,SCORE_REAL,PREVISAO_Regressão Linear,PREVISAO_Árvore de Decisão,PREVISAO_Random Forest
37,0,3,4,0,24,1,65.042208882164,1,1,470,1,1,413.1,457.25910668987984,475.54999999999995,437.5778113955044
47,0,2,2,4,33,1,21.601320154344,4,0,0,1,0,456.0,399.11557078756584,437.32738095238096,459.2549888101491
40,0,3,3,2,21,1,21.322089985392,3,0,0,1,0,277.2,337.1064940964585,375.7111111111111,360.30338383113167
42,1,0,2,2,33,1,192.5522812594,1,1,717,1,0,663.0,573.047947533458,641.152,620.4086683871152
43,0,2,3,3,33,1,22.4094370008366,3,1,459,1,1,527.0,469.6508545436703,489.79212598425204,486.5209633186769
37,0,2,3,1,25,1,19.2699554281776,3,1,315,1,2,488.0,443.51320684084334,372.4,414.3050778199002
48,0,0,2,2,38,0,0.0,3,1,394,1,0,428.0,347.19308453703616,425.62857142857143,398.4947673067512
61,1,3,0,0,40,1,110.735583285628,5,0,0,1,1,537.3,486.69344202488134,497.28352745424286,514.4038935006303
31,0,1,3,1,24,1,20.4874409700648,2,1,479,1,0,364.0,367.74764711531316,383.2,368.1586113512282
59,0,2,4,1,44,1,25.1208794555136,6,0,0,1,1,624.0,485.0876540504377,497.28352745424286,518.0709235473267
36,0,3,3,0,24,0,0.0,3,0,0,1,0,237.6,291.23972739595183,337.1622222222222,294.41046573013637
39,1,3,0,0,30,1,82.659142482756,6,0,0,1,1,699.3,430.35769393528506,459.7978003384095,435.7882744719677
56,0,0,3,2,44,1,23.6464699122288,4,0,0,1,1,533.0,502.79307648447605,497.28352745424286,512.0635532718472
43,1,1,4,2,31,1,126.741558372,5,0,0,1,1,480.0,497.7525171268997,459.7978003384095,515.6200245538572
42,1,2,4,5,28,1,178.664755567574,5,0,0,1,1,381.1,539.5566161653817,410.0619285714286,525.1554299888464
44,0,2,3,2,33,1,21.9383880413184,5,0,0,1,0,432.0,386.96963524364537,437.32738095238096,444.0134854440867
45,1,3,2,1,37,1,121.74880519655,4,0,0,1,1,297.0,520.6702497412592,497.28352745424286,509.495634912487
55,0,0,2,2,39,1,17.950641268557,2,1,239,1,2,429.0,490.7845173663742,453.77777777777777,445.48455406063914
34,1,2,1,1,19,1,59.83400672014,2,1,334,1,0,303.0,304.4106081720919,326.18750000000006,354.6723275600911
52,0,3,1,0,34,1,17.4536625266328,2,1,245,1,0,283.5,329.7142072476116,308.5639024390243,321.56677154324206
43,1,0,4,4,36,1,94.41911892556,4,0,0,1,0,396.0,462.5443850537385,428.29344978165943,463.1535043303682
44,0,0,3,3,39,0,0.0,3,0,0,1,2,645.6,507.61311910196804,496.40000000000003,460.3479901133338
35,1,0,0,1,17,1,116.38542456135,6,0,0,1,0,437.0,326.0347347662257,308.2857142857143,332.9340023968422
36,0,0,3,3,25,1,17.1814769653632,6,0,0,1,0,276.0,344.89116351362486,274.94490566037734,312.8313876745608
51,0,0,1,4,30,1,23.64239837064,2,1,465,1,1,480.0,447.0177915947943,489.79212598425204,489.3894833123349
47,0,0,2,1,32,0,0.0,3,1,461,1,1,381.6,383.09559787102705,436.584,407.32357915317004
62,0,3,2,0,51,1,25.4023308598118,5,0,0,1,0,489.6,454.09591181953965,457.0760736196319,479.9640786329128
53,0,3,0,0,40,1,100.588142392508,3,0,0,1,1,374.4,522.0268360458404,497.28352745424286,521.4142816905925
63,1,0,2,1,52,1,70.7322339691,4,0,0,1,0,406.0,484.03967997739284,457.0760736196319,464.67353794272515
36,0,3,3,0,20,0,0.0,6,0,0,1,1,319.68,307.3900237623308,330.35,346.91728200659225
48,0,1,2,3,29,1,21.3268912969968,6,0,0,1,1,473.0,413.17401020589443,459.7978003384095,455.92789991149135
45,1,0,1,3,37,1,67.3054330377,3,1,405,1,0,538.0,420.67782091213604,428.29344978165943,451.0745622250948
48,0,0,3,4,42,0,0.0,1,1,438,1,1,396.8,473.8244061163734,424.40000000000003,410.51489968792214
60,1,3,2,0,41,1,107.97367895552,4,0,0,2,1,624.6,577.8103891537994,673.5827586206897,655.6298663504845
58,0,1,4,2,45,1,25.3278041368872,6,0,0,2,0,547.0,507.1402813500671,655.5600000000001,563.8799563403085
47,0,2,0,4,27,1,100.205813467267,5,0,0,1,1,398.0,465.16220440947956,426.8409395973154,475.31560164173436
45,0,3,2,0,34,0,0.0,1,1,429,1,0,320.4,339.8311937358583,308.5639024390243,351.849519016146
56,1,0,4,3,33,1,99.31147545228,5,0,0,1,1,381.0,478.39916977752694,459.7978003384095,449.1748585860736
47,1,0,2,3,37,1,94.31729246121,4,0,0,1,0,387.0,447.7539053805812,428.29344978165943,466.47753076526027
51,1,3,1,0,39,1,127.80702371305,6,0,0,1,0,400.5,442.1854371004821,428.29344978165943,413.91116124969886
56,0,0,1,0,44,1,24.2569177768008,5,0,0,1,0,433.0,412.9352753012156,457.0760736196319,465.2705798139458
43,1,0,1,2,23,1,123.4202284315,6,0,0,1,0,325.0,366.46053309529793,382.3849056603772,401.4087313370754
46,1,0,3,3,33,1,128.23040452032,6,0,0,1,1,532.0,500.7366523060755,459.7978003384095,500.64840710055444
53,0,0,2,4,33,1,19.11777541956,2,1,174,1,0,435.0,335.57360021371835,404.61538461538464,380.5961540679778
37,0,0,4,4,17,1,16.6601963693256,5,0,0,1,0,202.0,314.5891895435518,274.94490566037734,265.0019914739842
29,1,3,0,0,18,1,55.777851077082,4,0,0,1,0,253.8,307.68070532713364,280.3928571428571,315.19757020542886
46,0,3,2,0,32,1,68.40909030384,4,0,0,1,0,396.0,401.94136750775994,371.3832214765101,395.28814996938326
47,1,1,4,4,28,1,124.69917444831,5,0,0,1,1,377.0,486.8858840571053,496.70740740740735,498.64565996214367
32,0,3,2,0,16,1,17.330473108967,5,0,0,1,0,231.3,283.57577480323204,303.1790909090909,281.84679786321334
43,1,0,0,4,36,1,181.854152412504,3,1,291,1,1,474.6,536.3292183085615,506.254597122302,496.3748896144651
49,0,0,2,1,44,1,86.1380735268906,1,1,1249,2,1,797.0,815.8403960834119,824.3333333333334,766.6980876284179
42,1,3,2,0,32,1,95.359252605628,3,0,0,1,0,408.6,416.05636183794104,371.3832214765101,398.52116441451216
45,1,3,3,0,30,1,185.22319859316,6,0,0,1,1,433.8,507.892336672086,506.254597122302,495.199819629947
41,0,0,4,1,29,1,21.3037811746326,2,1,423,1,1,409.0,435.8702766617443,489.79212598425204,466.9600569456169
40,0,3,3,1,31,1,22.3511483660388,5,0,0,1,1,578.7,436.3300846188204,459.7978003384095,462.5812226427927
31,1,1,3,1,27,1,76.21628979328,1,1,1418,2,0,738.0,698.4750235132531,679.6600000000001,690.6966955269182
53,0,3,0,0,42,1,71.3916489202013,5,0,0,1,0,350.1,437.5069981987857,428.29344978165943,441.96217451809684
41,1,2,2,2,34,1,90.137722689,6,0,0,2,1,444.0,547.4966222927552,605.0071428571428,544.3251436198236
51,1,3,2,0,48,1,91.057989024749,2,0,0,3,1,803.7,703.2801533458826,673.5827586206897,675.2787500833555
43,1,0,3,1,22,1,67.3175111037,6,0,0,1,1,470.0,383.76858229166965,378.39478260869566,400.44879483616666
50,1,0,2,2,35,1,125.822455113,6,0,0,1,1,306.0,494.42301941006485,497.28352745424286,510.5667345743807
46,1,3,3,0,29,1,68.56420503055,6,0,0,1,1,481.5,418.0037574659867,459.7978003384095,418.5316729525918
59,0,3,3,0,33,1,71.8636415818223,5,0,0,1,1,365.4,451.1532391102263,459.7978003384095,460.02539779976127
61,0,3,2,0,55,1,76.5974520852122,4,0,0,1,1,609.3,583.4345458589174,550.8405405405407,564.120568935521
49,1,0,4,4,37,1,131.8361321142,2,1,332,1,1,620.0,532.3249813944767,497.28352745424286,534.8578317977388
58,1,0,0,3,56,1,230.658703912962,1,1,1399,1,1,895.65,927.9053869071838,898.71,836.3379469408369
55,1,3,2,0,47,1,140.72195804216,3,0,0,1,0,653.4,518.6560753805101,495.62435897435904,564.7822883871837
45,0,0,2,3,33,1,68.35985517312,3,1,410,1,1,480.0,482.06675504410873,489.79212598425204,488.0970693202496
49,1,0,2,2,37,1,131.11555086,3,1,381,1,1,500.0,513.8063799296726,497.28352745424286,543.1004203993217
46,1,0,0,3,37,1,127.35455421996,6,0,0,1,0,443.0,449.5892041083683,428.29344978165943,489.7263954641058
46,1,0,2,2,45,1,149.1975311372,1,1,1443,1,0,822.0,772.4738202789147,812.2857142857143,803.232225239915
36,0,3,4,0,34,1,17.5356598257638,5,0,0,1,0,399.6,392.1937277629477,340.295625,346.87032609626226
44,0,0,2,3,26,1,23.3195365699776,3,1,525,1,0,414.0,375.5865560763483,525.3,433.68568893432985
31,0,1,2,1,13,1,80.3024852654466,2,1,1634,1,1,667.0,665.6807157971837,705.375,665.0512089936379
44,1,2,0,4,30,1,185.29623929664,3,1,153,1,1,588.0,473.01459351276617,506.254597122302,505.57542834565044
40,1,0,4,3,25,1,183.878079913864,3,1,508,1,1,500.58,537.1706480055591,503.06149999999997,502.5079131108543
50,1,0,0,2,37,1,201.375740786625,3,0,0,3,2,832.65,774.2184998722948,711.7141666666666,708.7878960059647
49,1,3,3,0,42,1,193.27845033836,6,0,0,1,0,451.8,517.3349778488493,506.254597122302,508.85025794384285
39,0,0,2,1,35,1,103.379513032426,2,1,881,1,0,596.0,566.4386627247343,552.5555555555555,587.3659668591212
47,1,1,1,4,35,1,67.44532111716,5,0,0,1,0,397.0,413.30989659581616,409.4328859060402,415.3483878704898
55,0,3,4,1,44,1,24.8506881333312,3,0,0,1,0,460.8,451.713096862046,457.0760736196319,453.0523399256975
43,0,0,3,3,28,0,0.0,3,1,462,1,1,363.2,382.9549926533084,335.04727272727274,388.8363651206613
40,1,0,3,3,35,1,122.306155216,2,1,211,1,0,640.0,426.1737920759261,485.2121212121212,459.8995476925502
49,0,0,4,3,38,1,23.077342095228,5,0,0,1,1,495.0,480.3976185023525,497.28352745424286,489.32888564300004
45,1,3,2,0,32,1,66.99216552483,4,0,0,1,1,573.3,445.88736492523543,459.7978003384095,438.37645620089313
48,1,3,3,0,33,1,132.121895230916,3,0,0,1,1,528.3,505.3832666266703,564.5574074074075,523.169934651093
26,0,3,3,0,12,1,16.3608175340366,5,0,0,1,1,277.2,332.86226552870716,278.2514285714286,271.7951853779728
41,0,3,2,0,37,1,40.4840731213526,3,0,0,1,1,784.8,486.348577005639,497.28352745424286,568.8295267667638
47,1,3,2,0,39,1,192.874420593918,3,0,0,1,0,530.1,519.483506721928,506.254597122302,532.3382694787967
57,1,0,1,3,42,1,134.30322080808,6,0,0,1,0,532.0,473.3972589110773,495.62435897435904,489.46671141404727
53,0,0,4,2,41,1,18.6793270999452,6,0,0,1,0,342.0,414.4644242433096,344.9574074074074,368.55659650145066
31,1,0,3,0,30,1,107.31311012032,1,1,1574,2,0,816.0,765.8241534019526,717.2285714285715,721.0171879675396
58,0,3,2,0,50,1,25.250114050755,1,1,486,1,1,540.9,548.2913096736283,550.8405405405407,563.1219386402308
41,0,3,1,0,33,1,19.3823730064645,1,1,303,1,1,340.2,421.38255492474775,387.55,376.7235207053352
34,1,0,2,1,26,1,170.15130969416,4,0,0,1,1,414.0,502.1580974959392,410.0619285714286,424.55509483646506
28,1,3,3,0,34,1,16.070467022848,5,0,0,1,0,397.8,380.0205064134393,340.295625,354.63521076812003
43,1,3,4,0,28,1,121.114418450168,3,0,0,1,0,352.8,418.1241944952461,414.48,415.9196258520919
51,0,3,3,0,36,1,71.627819870279,5,0,0,1,0,360.9,418.03791748000657,428.29344978165943,427.67387584523334
55,0,0,2,2,46,1,69.933427256649,3,1,212,1,0,501.0,432.98134185680595,457.0760736196319,414.1065376390237
57,1,2,4,2,49,1,147.67660377205,4,0,0,1,0,715.0,546.3578617224675,714.1535714285714,561.7241696189219
59,1,0,3,0,47,1,108.27104350644,3,1,472,1,0,522.0,493.21204700752287,507.95405405405404,513.265115273313
54,0,0,0,3,44,1,101.228174201616,2,1,188,1,1,414.0,505.8516737377,497.28352745424286,486.9294293999336
60,0,0,2,1,44,1,70.289132619456,4,0,0,1,1,422.0,519.5607070293374,497.28352745424286,501.1103863930931
44,1,0,4,1,26,1,126.4575165696,4,0,0,1,1,520.0,466.41455033292385,496.70740740740735,492.07177027244705
38,1,0,1,2,22,1,116.17011460584,4,0,0,1,0,306.0,376.50802432576097,308.2857142857143,359.5508590737949
41,0,0,2,4,30,1,66.1224983165136,6,0,0,1,1,504.0,465.76621846504065,459.7978003384095,450.0260606789423
46,0,3,1,1,40,1,78.6482773954493,2,1,941,1,1,689.4,642.4872130381716,682.3799999999999,635.7805888736267
28,1,3,0,0,12,1,104.087187694336,4,0,0,1,1,719.1,369.3000334496182,305.18333333333334,350.33631280200694
35,0,3,2,0,22,1,64.8653736603465,5,0,0,1,1,544.5,409.5032809705866,378.39478260869566,387.4638810724261
35,1,3,1,0,22,1,86.906340221175,6,0,0,1,1,348.3,396.1671798551094,378.39478260869566,385.14194322818076
41,1,0,1,3,30,1,118.9348095375,4,0,0,1,2,410.0,550.2359113366997,611.6666666666666,560.683581175604
50,1,3,3,0,41,1,66.30575049735,4,0,0,2,1,555.3,565.8244076291028,673.5827586206897,610.5388546231526
55,1,0,2,1,48,1,134.3124149508,4,0,0,1,1,632.0,577.486624733333,495.62435897435904,524.9071841630973
53,0,0,2,2,43,1,74.0048732678178,2,1,495,1,1,549.0,553.7413867864927,497.28352745424286,548.4466780312356
52,1,3,1,0,29,1,203.4152322184,4,0,0,1,1,464.4,511.49913917038344,678.2212857142857,509.4012932766653
54,1,0,2,1,33,1,98.9564716371,3,1,174,1,1,407.0,407.1137039533695,407.77532467532467,420.6217649186366
35,0,0,2,1,27,1,59.686648648335,4,0,0,1,1,319.0,445.8614959967311,426.8409395973154,392.6840633248452
55,0,1,1,2,34,1,68.681722893084,6,0,0,1,1,372.0,455.698075566513,459.7978003384095,445.5332398492802
41,1,0,3,2,23,1,117.83652180057,4,0,0,1,0,279.0,388.0776479143479,382.3849056603772,394.98756464688944
53,1,3,3,0,34,1,130.289350949982,3,0,0,1,0,366.3,442.15973062742364,351.22499999999997,452.92911473289035
47,0,0,0,2,41,1,74.8482276864168,2,1,708,1,1,604.0,590.5903450906883,660.1833333333333,600.5641351035476
39,1,3,1,0,21,1,59.665127153649,4,0,0,1,1,317.7,380.07757637058904,325.09999999999997,361.71243969708405
32,1,0,3,0,27,1,56.74911119856,5,0,0,1,0,251.0,359.48461437168544,280.3928571428571,362.3777129550841
49,0,3,0,1,36,1,69.7651744941403,5,0,0,1,1,422.1,474.43055056014066,497.28352745424286,477.9294614183515
50,0,3,2,0,38,0,0.0,5,0,0,1,0,383.04,335.846656731263,308.5639024390243,341.7442409813603
43,1,3,2,0,28,1,95.318267997524,4,0,0,2,1,563.4,515.4129813249288,561.36,544.3306116442914
37,0,3,1,0,29,1,18.7069337858622,6,0,0,1,1,437.4,403.5946178233236,383.49285140562256,385.54811416291335
36,0,2,4,4,14,1,68.3709697763568,1,1,722,1,1,437.0,485.69165436885896,480.38,513.9103727100787
40,1,3,3,2,30,1,182.26559056818,1,1,370,1,0,524.7,479.2482377423,506.254597122302,487.0394549339147
52,1,3,1,0,38,1,133.51733701068,3,0,0,1,1,458.1,521.7668130903983,564.5574074074075,533.8659163055473
49,0,3,4,0,36,1,75.7170198706848,2,1,738,1,0,514.8,511.7527278199849,530.1999999999999,549.3762813261026
53,1,0,3,3,33,1,129.41769670875,3,1,264,1,1,425.0,468.2387493490568,407.77532467532467,431.932940680148
35,0,3,4,0,24,0,0.0,4,0,0,2,1,438.48,420.93939983574734,349.02117647058816,385.86295919940676
32,1,0,3,1,24,1,58.73680899108,3,1,288,1,1,377.0,385.43230278681983,344.44,347.31249790285796
40,0,3,3,0,33,1,18.1544693903664,4,0,0,1,1,340.2,445.52401444168845,383.49285140562256,381.55953006616306
39,1,3,3,0,27,1,122.140370193248,5,0,0,1,1,469.8,460.7931774314142,496.70740740740735,472.71647799542757
43,1,0,2,3,33,1,144.27232507116,2,1,1455,1,0,671.0,705.054006754465,770.4833333333332,696.1177468640551
48,1,3,3,0,32,1,131.798989809344,3,0,0,1,1,539.1,499.30646719345043,459.7978003384095,523.8675832597826
47,0,0,2,4,36,1,23.141283984819,3,1,478,1,0,439.0,425.97029194936664,450.4853146853148,461.1548442169427
47,1,3,2,0,34,1,125.746063552452,3,0,0,1,1,386.1,503.77587738865395,459.7978003384095,487.65442806303366
42,0,2,2,2,32,0,0.0,5,0,0,1,1,360.0,384.91976940525257,383.49285140562256,409.7958957089733
44,0,3,2,0,35,1,21.1944708422928,5,0,0,1,0,389.7,381.47352065159214,409.13650793650794,396.83058443616864
57,0,0,0,4,44,1,102.852535659072,4,0,0,1,1,462.0,558.2710193049074,497.28352745424286,507.25389681266444
56,0,3,2,0,32,1,75.326414066149,5,0,0,1,1,538.2,447.4842477346302,459.7978003384095,479.8399962593085
46,1,0,1,3,30,1,128.612767947,4,0,0,1,0,558.0,428.19968267875043,485.2121212121212,478.8757144187478
62,0,3,1,0,48,1,74.8342580328,4,0,0,1,0,360.0,474.53032629715307,457.0760736196319,464.25574669937845
49,1,2,3,4,30,1,133.6556988072,2,1,399,1,1,680.0,505.75501594086387,564.5574074074075,540.6854792449252
42,1,0,3,3,35,1,134.91385578348,2,1,851,1,1,734.0,639.3053285436379,727.9399999999999,669.3099672451162
51,1,0,4,1,38,1,129.7340916549,5,0,0,1,1,473.0,522.4124243053507,497.28352745424286,518.1741543245544
50,0,0,2,3,42,1,24.37638722496,1,1,511,1,1,544.0,534.2534709885592,497.28352745424286,555.443348430316
54,0,0,2,2,43,0,0.0,5,0,0,1,1,326.4,431.21168378565426,369.93939393939394,396.55636507352546
48,1,0,1,3,34,1,68.2592452272,3,1,418,1,0,440.0,402.7827571781071,409.4328859060402,449.90034046897847
53,0,3,1,0,41,1,24.1505796695269,3,0,0,1,1,578.7,477.9443451918826,497.28352745424286,511.0436684602142
53,1,0,2,1,38,1,193.02380169948,6,0,0,1,1,378.0,548.9036706172707,393.8175862068965,488.02084680864994
48,0,0,1,2,35,1,16.853620494348,5,0,0,1,0,285.0,379.13174528677996,344.9574074074074,320.2587278988907
51,0,0,3,3,34,1,23.510024926716,6,0,0,1,0,436.0,382.0699032715038,437.32738095238096,443.46757796094494
61,1,3,4,0,51,1,79.43182503046,2,1,704,1,0,488.7,560.9071339343654,530.1999999999999,571.3250015371443
33,0,3,1,0,14,1,17.372571100736,4,0,0,2,1,378.9,404.8123648888085,330.35,374.11120314586265
47,1,3,4,0,33,1,100.168140674679,3,0,0,1,1,542.7,488.3212878811483,459.7978003384095,494.1282174811993
38,1,3,1,0,27,1,86.984654819976,5,0,0,1,0,282.6,367.5430981256198,268.90909090909093,357.9387417870863
33,1,3,0,0,22,1,172.221361385684,5,0,0,1,0,402.57,401.11907830257934,382.3849056603772,373.1020885594416
41,0,0,1,3,29,1,27.156873946644,2,1,793,1,1,530.0,524.9175613545954,590.4470588235295,551.375374085174
49,0,3,2,2,43,1,17.6920423971816,6,0,0,1,0,309.6,425.37420719345596,343.2,342.8330484228661
39,1,3,0,1,36,1,140.674089622248,4,0,0,1,1,761.4,527.6879648819443,564.5574074074075,602.7417040548684
65,0,2,2,0,33,0,0.0,3,1,406,1,0,419.2,286.7300018564166,425.62857142857143,379.88339635684065
45,0,0,2,2,39,1,83.803239652704,1,1,1278,1,1,736.0,733.4116937423241,774.75,740.6564384412793
52,1,3,2,0,46,1,138.536014578536,1,1,547,1,1,663.3,609.5803630711613,564.5574074074075,588.0368480967904
43,1,0,3,3,30,1,120.638799138,6,0,0,1,1,342.0,481.79840109036274,459.7978003384095,462.6011694055953
52,1,0,4,5,43,1,143.65519384248,2,1,852,1,0,677.0,635.8011724386106,703.6,676.6066178631734
40,1,2,2,3,26,1,61.2622623312,6,0,0,1,1,308.0,418.11601704025145,426.8409395973154,405.02427863045875
41,1,3,4,0,24,1,192.177707143342,2,1,820,1,0,631.287,535.9499800843541,483.5571428571429,559.0724064086205
37,1,3,3,0,21,1,117.093216081478,5,0,0,1,1,366.3,424.78610779489225,378.39478260869566,405.42150138119456
40,1,3,4,0,32,1,123.38764210864,4,0,0,1,0,422.1,439.9204481400735,422.4763636363636,456.26129746632796
43,0,0,1,3,28,1,63.4345309839384,5,0,0,1,1,356.0,445.71583304658003,426.8409395973154,421.8461448094791
47,1,2,3,2,34,1,99.39513006192,3,1,430,1,1,516.0,493.93599920262176,530.332,516.6780899349651
49,0,0,3,3,42,1,22.5657416680122,3,1,415,1,1,493.0,502.3148292176907,497.28352745424286,513.8988030712337
52,1,3,3,0,44,1,65.265893632016,3,0,0,1,0,341.1,455.86582196109805,457.0760736196319,420.0572007326398
36,1,3,4,0,22,1,172.659261917261,6,0,0,1,1,355.041,468.429009305214,473.57642857142855,440.68329765483475
45,0,0,2,3,34,1,69.925649604822,3,1,443,1,2,641.0,557.664532884572,593.4,570.5073145568001
42,1,0,2,4,31,1,100.99313400836,1,1,761,2,1,519.0,651.1983480921815,636.5454545454545,648.110465000797
47,1,0,1,3,35,1,99.9809896008,5,0,0,1,0,472.0,428.6150360928325,409.4328859060402,453.3419074099375
53,1,3,1,1,39,1,104.30708796747,3,0,0,1,1,535.5,512.2963092390399,497.28352745424286,513.1052870126811
50,0,3,2,0,36,1,21.572557296642,3,0,0,1,0,677.7,394.0032472073896,450.4853146853148,424.51714938560883
52,0,0,2,5,35,1,78.3304914637248,4,0,0,1,1,606.0,510.1495179733164,497.28352745424286,495.5483350410548
57,0,0,2,1,57,1,42.5995704085248,4,0,0,1,0,791.0,518.8129031972703,457.0760736196319,507.90273055592667
50,1,3,4,0,34,1,189.400857285816,1,1,187,1,0,360.603,443.5595979721008,506.254597122302,442.1340960040837
31,1,3,2,0,23,1,56.709933899787,3,0,0,1,0,303.3,350.64508015890203,326.18750000000006,375.8654628832676
49,0,0,4,2,32,1,22.5006130524546,3,1,411,1,2,493.0,501.5480929007758,593.4,559.654102177048
59,1,3,4,0,50,1,23.726527432071,5,0,0,1,1,650.7,503.1970979594891,550.8405405405407,539.5946191316017
48,0,0,3,3,36,0,0.0,4,0,0,2,1,512.8,486.6072609921781,383.49285140562256,449.80815994357476
50,1,0,0,2,41,1,133.178110863,6,0,0,1,0,493.0,465.07147666670573,564.5574074074075,514.2075847121938
36,0,0,1,3,34,1,17.3260401181056,2,1,206,1,1,356.0,420.1755973300098,364.1385964912281,361.99428371502256
43,1,3,2,2,34,1,21.4684289105,3,0,0,1,0,382.5,387.4761254995778,437.32738095238096,409.627657182831
55,1,1,1,2,45,1,204.63651800775,6,0,0,1,1,635.0,598.9122759423757,633.5703846153847,607.634025517992
52,0,1,4,4,40,1,13.4715633809472,4,0,0,1,2,691.0,557.3782388120551,492.0,475.4969210818933
42,0,0,1,4,25,1,22.8915601689396,6,0,0,1,1,399.0,400.2828069215347,426.8409395973154,439.02360070775796
50,1,3,0,0,37,1,134.50974504525,5,0,0,1,1,528.3,500.62768473238924,564.5574074074075,550.2071909721699
49,1,3,2,1,28,1,128.39583245317,5,0,0,1,1,544.5,460.24053371946684,496.70740740740735,456.699927579269
44,1,2,1,1,28,1,125.70015392928,6,0,0,1,0,381.0,391.34939021234385,382.3849056603772,421.28164276904624
40,1,3,0,0,26,1,188.159575872065,1,1,645,1,0,628.425,496.4178712955125,416.3142857142857,505.05423020074454
44,1,3,2,1,36,1,195.084179666928,2,1,722,2,0,648.9,650.2512150830808,681.0,656.8057453496177
58,1,0,3,3,43,1,103.08208413358,5,0,0,1,1,499.0,532.62856791303,497.28352745424286,486.7084390239724
65,0,3,4,0,34,1,24.5714063116302,3,0,0,1,0,394.2,373.02284379298175,409.13650793650794,415.68799381765166
59,1,3,2,0,49,1,109.563189778248,3,0,0,1,1,626.4,564.0689162336324,550.8405405405407,572.0757086634146
40,0,0,0,2,25,1,63.037571264304,4,0,0,1,1,348.0,428.0882320232881,426.8409395973154,404.65836822324127
46,0,2,3,3,38,1,18.912636783768,2,1,214,1,0,465.0,382.7065144016117,344.9574074074074,395.5729596888468
46,1,0,3,2,42,1,109.8524439051,3,0,0,3,0,855.0,634.4251417615098,694.7125,656.0537482589825
65,0,2,4,0,52,1,26.447526442656,5,0,0,2,0,592.0,534.3586691512102,655.5600000000001,568.5226243417364
