ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL,CEP_RESIDENCIAL_3,ROTULO_ALVO_MAU
15977,C,10,0,0,1,F,2,2,0,PE,JOAO ALFREDO,1,SC,CAMBORIU,AREIAS,Y,48,1.0,14.0,N,0,504.0,0.0,0,0,0,0,0,1,1,50000.0,1,Y,SC,CAMBORIU,CEDRO,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,2,N,51,883,883,0
15985,C,5,0,0,1,F,4,4,0,RS,PELOTAS,1,RS,Pelotas,Fragata,Y,58,1.0,10.0,N,0,1027.0,0.0,0,0,0,0,0,1,1,0.0,1,N,RS,Pelotas,Centro,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,47,960,960,1
15986,C,10,0,0,1,F,2,0,0,PE,RECIFE,1,PE,Olinda,Ouro Preto,N, ,1.0,20.0,N,0,654.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,OLINDA,OURO PRETO,Y,97,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,39,533,533,0
15987,C,15,0,0,1,F,2,0,0,RS,PELOTAS,1,RS,PELOTAS,FRAGATA,N, ,2.0,3.0,N,0,380.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,CENTRO,Y,58,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,37,960,960,1
15988,C,1,0,0,1,F,2,0,0,RS,HORIZONTINA,1,RS,ALVORADA,UMBU,Y,54,1.0,15.0,N,1,405.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RS,PORTO ALEGRE,PETROPOLIS,Y,54,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,48,948,948,0
15997,C,10,0,0,1,M,2,3,0,RJ,RIO DE JANEIRO,1,RJ,RIO DE JANEIRO,CAMPO GRANDE,Y,20,1.0,10.0,N,0,788.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,RIO DE JANEIRO,CAJU,Y,20,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,37,230,230,1
16001,C,10,0,0,1,M,1,0,0,SP,UBATUBA,1,SP,UBATUBA,ESTUFA DOIS,Y,9,1.0,21.0,N,1,535.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,UBATUBA,CENTRO,Y,9,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,21,116,116,0
16020,C,10,0,0,1,M,2,3,0, , ,0,RN,NATAL,BOM PASTOR,Y,105,1.0,0.0,N,1,372.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RN,NATAL,PETROPOLIS,Y,105,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,48,590,590,1
16025,C,25,0,0,1,M,2,2,0,PE,SAO BENTO DO UNA,1,SP,Guarulhos,Vila Carmela II,Y,5,1.0,9.0,N,0,1384.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,ARUJA,PARQUE INDUSTRIAL,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,37,717,717,0
16050,C,10,0,0,1,M,1,0,0,BA,UBAIRA,1,SP,Guaruja,Vila alzira,Y,10,1.0,0.0,N,0,888.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,GJA,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,34,114,114,0
16087,C,5,0,0,1,M,2,2,0,MA,PEDREIRAS,1,PA,PARAUAPEBAS,GUANABARA,Y,120,5.0,8.0,N,0,449.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,PARAUAPEBAS,CID NOVA,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,31,685,685,0
16096,C,10,0,0,1,M,2,1,0,SP,BRASILEIRO,1,SP,GUARATINGUETA,JARDIM DO VALE,Y,9,1.0,10.0,N,0,976.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,SAO PAULO,SAO BERNARDO,Y,5,0,9.0,5.0,0.0,0.0,0,0,0,0,2,N,47,125,125,0
16103,C,25,0,0,1,F,1,0,0,RS,Bento Goncalves,1,RS,Igrejinha,Cohab,Y,54,1.0,2.0,N,0,823.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Igrejinha,Quinze de Novembro,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,29,956,956,0
16107,C,5,0,0,1,M,0,2,0, , ,0,PE,PETROLINA,JOAO DE DEUS,Y,111,1.0,0.0,N,1,380.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,PETROLINA, ,N, ,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,25,563,563,0
16112,C,20,0,0,1,F,1,1,0,SC,FLORIANOPOLIS,1,SC,SAO JOSE,BARREIROS,Y,50,1.0,20.0,N,1,507.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SC,SAO JOSE,BARREIROS,Y,50,0,9.0,5.0,11.0,0.0,0,0,0,0,1,N,24,881,881,1
16166,C,10,0,0,1,F,2,0,0,PE,SAOLOURENCO DA MATA,1,PE,SAOLOURENCO DA MATA,TIUMA,Y,97,1.0,20.0,N,0,308.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,SAOLOURENCO DA MATA,CENTRO,Y,97,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,50,547,547,1
16171,C,5,0,0,1,F,1,1,0,AP,SERRA DO NAVIO,1,AP,MACAPA,JARDIM FELICIDADE,Y,123,1.0,13.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AP,MACAPA,CENTRO,Y,123,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,30,689,689,0
16172,C,20,0,0,1,M,2,0,0,SP,ITAPDA SERRA,1,SP,BARUERI,ENGENHO NOVO,Y,5,1.0,4.0,N,0,1971.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Barueri,Vila Engenho Novo,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,37,641,641,1
16179,C,20,0,0,1,M,6,0,0,PR,PARANAVAI,1,PR,SAO JOSE DOS PINHAIS,CIDADE JARDIM,Y,40,2.0,4.0,N,0,937.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,PR,SAO JOSE DOS PINHAIS,URANO,Y,40,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,48,830,830,0
16184,C,10,Web,0,1,M,2,2,0,MT,ROO,1,MT,ITIQUIRA,VILA,Y,71,2.0,4.0,N,1,800.78,0.0,0,0,0,0,0,0,0,0.0,0,Y,MT,ITIQUIRA,ZONA RURAL,N, ,0,9.0,2.0,9.0,3.0,0,0,0,0,1,N,27,787,787,0
16185,C,10,0,0,1,M,1,0,0,PE,PALMARES,1,SP,BOM JESUS DOS PERDOES,PQ HORTENCIA,Y,5,1.0,1.0,N,1,655.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,BOM JESUS DOS PERDOES, ,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,18,129,129,1
16192,C,10,0,0,1,F,2,0,0,CE,FORTALEZA,1,CE,FORTALEZA,JOSE WALTER,Y,107,1.0,23.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA,JOSE WALTER,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,23,607,607,1
16193,C,10,0,0,1,F,1,0,0,BA,EUNAPOLIS,1,BA,PORTO SEGURO,MIRANTE CARAVELAS,Y,84,1.0,2.0,N,0,433.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,PORTO SEGURO,TAPERAPUA,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,2,N,33,458,458,0
16200,C,15,0,0,1,F,2,3,0, , ,0,BA,BARREIRAS,MORADA DA LUA,Y,90,1.0,0.0,N,1,700.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,BARREIRAS,CENTRO,Y,90,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,35,478,478,0
16203,C,10,0,0,1,M,6,3,0,BA,M PASCOAL,1,PA,PARAUAPEBAS,DA PAZ,Y,120,1.0,7.0,N,0,1144.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,PARAUAPEBAS,CIDADE  NOVA,N, ,0,9.0,2.0,16.0,4.0,0,0,0,0,1,N,43,685,685,1
16208,C,25,0,0,1,M,2,0,0,RS,Taquara,1,RS,Igrejinha,Viaduto,N, ,5.0,20.0,N,1,651.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Igrejinha,Centro,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,49,956,956,0
16216,C,10,0,0,1,M,2,0,0,RJ,RIO DE JANEIRO,1,RJ,RIO DE JANEIRO,PADRE MIGUEL,Y,20,1.0,1.0,N,1,2137.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RJ,RIO DE JANEIRO,BONSUCESSO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,65,217,217,0
16218,C,15,0,0,1,F,2,3,0,RS,VIAMAO,1,RS,VIAMAO,TARUMA,Y,54,1.0,1.0,N,1,912.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,VIAMAO,CENTRO,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,43,944,944,1
16228,C,25,0,0,1,F,2,0,0,AC,RIO BRANCO,1,AC,RIO BRANCO,WANDERLEI DANTAS,N, ,1.0,5.0,N,1,340.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AC,RIO BRANCO, ,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,48,699,699,0
16239,C,10,0,0,1,F,1,1,0,RS,TAQUARA,1,RS,Novo Hamburgo,Canudos,Y,54,1.0,20.0,N,0,553.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,NOVO HAMBURGO,CANUDOS,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,20,935,935,1
16246,C,5,0,0,1,M,1,0,0,MT,CHAPADA DOS GUIMARCES,1,MT,VARZEA GRANDE,JARDIM IMPERIAL,Y,71,1.0,3.0,N,0,1000.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,MT,VARZEA GRANDE,MAPIM,Y,71,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,21,781,781,0
16255,C,10,0,0,1,M,2,3,0, , ,0,MG,SABARA,MORRO S FRANCISCO,Y,29,2.0,0.0,N,1,528.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,MG,BELO HORIZONTE,ANCHIETA,Y,29,0,11.0,5.0,11.0,0.0,0,0,0,0,2,N,45,345,345,0
16256,C,5,0,0,1,M,2,0,0,BA,COARACI,1,BA,EUNAPOLIS,CENTRO,Y,84,1.0,7.0,N,1,450.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,EUNAPOLIS,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,58,458,458,0
16274,C,15,0,0,1,F,6,1,0,RS,CATUIPE,1,RS,Novo Hamburgo,Canudos,Y,54,1.0,6.0,N,0,520.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,RS,NOVO HAMBURGO,CANUDOS,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,19,935,935,1
16276,C,20,0,0,1,F,1,0,0,MA,IMPERATRIZ,1,PA,JACUNDA,SANTA RITA,Y,120,1.0,8.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,JACUNDA,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,18,685,685,1
16279,C,10,0,0,1,M,2,1,0,BA,SENHOR  DO  BONFIM,1,BA,SENHOR  DO  BONFIM,CENTRO,Y,85,5.0,10.0,N,0,300.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,SENHOR  DO BONFIM,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,22,489,489,1
16306,C,10,0,0,1,M,1,0,0,PR,MAMBORE,1,SP,Barueri,Parque dos Camargos,Y,5,1.0,10.0,N,1,647.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,JABAQUARA,VILA GUARANI,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,36,643,643,0
16307,C,10,0,0,1,M,2,1,0,RS,Tres de Maio,1,SC,Bombinhas,Bombas,Y,48,1.0,2.0,N,1,1203.0,0.0,0,0,0,0,0,1,1,50000.0,1,Y,SC,Bombinhas,Bombas,N, ,0,12.0,2.0,0.0,0.0,0,0,0,0,1,N,48,882,882,0
16316,C,10,0,0,1,M,2,3,0,MG,S G da Piedade,1,PR,Lapa,Cascata,Y,40,1.0,14.0,N,0,1580.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PR,Lapa,Vila Sao Jose,N, ,0,9.0,2.0,9.0,3.0,0,0,0,0,1,N,45,837,837,0
16324,C,15,0,0,1,M,6,4,0,PE,PERNAMBUCO,1,PE,GOIANA,USINA SANTA TEREZA,Y,97,4.0,12.0,N,0,707.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,PE,GOIANA,ZONA RURAL,Y,97,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,49,559,559,1
16325,C,10,0,0,1,F,1,0,0,PE,CARUARU,1,GO,ITUMBIARA,VILA VITORIA I,Y,69,1.0,1.0,N,0,1500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,GO,ITMBIARA,INDUSTRIAL,N, ,0,9.0,4.0,0.0,0.0,0,0,0,0,1,N,54,755,755,1
16347,C,10,0,0,1,M,6,0,0,BA,EUCRISDES DA CUNHA,1,SP,Atibaia,Jardim Imperial,N, ,1.0,8.0,N,0,601.0,0.0,0,0,0,0,0,1,1,50000.0,1,Y,SP,ATIBAIA,JARDIM IMPERIAL,Y,5,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,42,129,129,0
16353,C,5,0,0,1,F,1,0,0,RJ,RIO DE JANEIRO,1,RJ,ARARUAMA,MORRO GRANDE,Y,22,1.0,4.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,ARARUAMA,CENTRO,N, ,0,0.0,2.0,0.0,0.0,0,0,0,0,1,N,46,289,289,0
16357,C,15,0,0,1,M,1,0,0,ES,ALEGRE,1,ES,IUNA,QUILOMBO,Y,27,2.0,1.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,ES,IUNA,QUILOMBO,Y,27,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,38,293,293,0
16359,C,1,0,0,1,F,2,4,0, , ,0,BA,JUAZEIRO,MARINGA,Y,85,1.0,0.0,N,1,348.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,BA,JUAZEIRO,CENTRO,Y,85,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,42,489,489,1
16361,C,15,0,0,1,M,2,3,0,RS,CANGUCU,1,RS,PELOTAS,FRAGATA,Y,58,1.0,18.0,N,0,915.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,TRES VENDAS,Y,58,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,42,960,960,0
16367,C,15,0,0,1,F,2,0,0,RS,Ilopolis,1,RS,Igrejinha,Quinze de Novembro,Y,54,1.0,15.0,N,1,536.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Igrejinha,Quinze de Novembro,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,52,956,956,0
16372,C,15,0,0,1,F,1,1,0,SP,AMPARO,1,SP,Amparo,Jardim Camandocaia,Y,18,1.0,25.0,N,1,675.0,0.0,0,0,0,0,1,1,1,0.0,1,Y,SP,AMPARO,CENTRO,Y,18,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,45,139,139,1
16376,C,10,0,0,1,F,1,0,0,SP,urupes,1,SP,novo horizonte,jardim simpatia,N, ,1.0,2.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, , , ,Y,15,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,42,149,149,1
16385,C,10,0,0,1,F,2,0,0,GO,APORE,1,MS,CAMPO GRANDE,COOPHAVILA,N, ,2.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,MS,CAMPO GRANDE,COOPHAVILA,Y,75,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,66,790,790,1
16393,C,5,0,0,1,F,1,0,0,RS,Roque gonzales,1,RS,Igrejinha,Bom Pastor,Y,54,2.0,0.0,N,0,572.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Igrejinha,Centro,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,22,956,956,0
16412,C,1,0,0,1,F,2,0,0,AL,UNIAO DOS PALMARES,1,AL,CORURIPE,CENTRO,Y,100,1.0,1.0,N,0,567.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AL,CORURIPE,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,39,572,572,1
16413,C,10,0,0,1,M,2,2,0, , ,0,MG,CONTAGEM,NACIONAL,Y,29,2.0,0.0,N,1,631.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,CONTAGEM,NACIONAL,Y,29,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,33,321,321,0
16430,C,15,0,0,1,M,1,0,0, , ,0,PA,parauapebas,primavera,Y,120,1.0,3.0,N,1,797.0,0.0,0,0,0,0,0,1,1,0.0,1,N,PA,parauapebas,primavera,N, ,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,20,685,685,0
16440,C,10,0,0,1,F,2,4,0, , ,0,RS,PORTAO,ALBINO KEAN,Y,54,1.0,0.0,N,1,650.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,SAO LEOPOLDO,FIAO,Y,54,0,11.0,5.0,11.0,0.0,0,0,0,0,1,N,47,931,931,0
16442,C,10,0,0,1,M,2,0,0,CE,FORTALEZA,1,CE,MESSEJANA,JARDIM MESSEJANA,Y,107,1.0,7.0,N,0,1257.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,CAUCAIA,CENTRO,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,40,608,608,0
16450,C,15,0,0,1,M,5,0,0,SP,TARABAI,1,SP,SAO BERNARDO DO CAMPO,VILA DOS ESTUDANTES,Y,5,1.0,10.0,N,0,1120.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,SP,SAO BERNARDO DO CAMPO,COOPERATIVA,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,2,N,52,979,979,0
16457,C,5,0,0,1,F,2,0,0,CE,IBARETAMA,1,CE,PACAJUS,bangue,Y,107,1.0,2.0,N,1,374.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,HORIZONTE,ZONA RURAL,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,39,628,628,0
16465,C,10,0,0,1,F,1,1,0,GO,GOIANIA,1,GO,GOIANIA,VILA NOVA,Y,67,4.0,5.0,N,1,343.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,GO,GOIANIA,VILA NOVA,Y,67,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,29,746,746,0
16468,C,25,0,0,1,M,1,0,0,PB,PATOS,1,PB,JOAO PESSOA,TAMBAUZINHO,Y,103,1.0,5.0,N,1,1240.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,PB,JOAO PESSOA,TORRE,Y,103,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,33,580,580,0
16473,C,5,0,0,1,F,4,1,0,RN,ANGICOOS,1,RN,NATAL,PAJUCARA,Y,105,1.0,10.0,N,1,1014.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RN,NATAL,PAJUCARA,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,44,591,591,0
16485,C,15,Web,0,1,F,2,0,0,RS,RIO PARDO,1,RS,ENCRUZILHADA DO SUL,INTERIOR,Y,54,1.0,6.0,N,1,500.0,600.0,0,0,0,0,0,0,0,0.0,0,Y,RS,ENCRUZILHADA DO SUL,INTERIOR,N, ,0,9.0,2.0,10.0,4.0,0,0,0,0,1,N,39,966,966,1
16486,C,20,0,0,1,M,1,0,0, , ,0,CE,FORTALEZA,LAGOA REDONDA,Y,107,1.0,0.0,N,1,416.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA,CENTRO,Y,107,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,53,600,600,0
16496,C,25,0,0,1,F,2,0,0,BA,ITABUNA,1,BA,ITABUNA,JARDIM ITALAMAR,Y,84,1.0,13.0,N,0,1500.0,0.0,0,0,0,0,0,1,1,0.0,1,N,BA,ITABUNA,CENTRO,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,37,456,456,0
16501,C,10,0,0,1,F,2,1,0,RN,PEDRA PRETA,1,RN,Natal,Pajucara,Y,105,1.0,11.0,N,0,450.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,RN,NATAL,QUINTAS,Y,105,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,39,591,591,0
16502,C,10,0,0,1,F,2,0,0,MS,jatei,1,MS,deodapolis,centro,N, ,1.0,3.0,N,1,350.0,0.0,0,0,0,0,0,1,1,15000.0,1,Y,MS,deodapolis,centro,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,32,797,797,0
16507,C,10,0,0,1,F,2,1,0, , ,0,RS,SAPIRANGA,VL IRMA,Y,54,1.0,0.0,N,1,551.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,SAPIRANGA,CENTRO,Y,54,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,42,938,938,0
16518,C,10,0,0,1,F,6,2,0,PE,RIBEIRAO,1,PE,CORTES,ALTO DA CADEIA,Y,97,1.0,5.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,CORTES,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,21,555,555,1
16536,C,25,0,0,1,F,1,0,0,CE,CASCAVEL,1,CE,CASCAVEL,RIO NOVO,Y,107,1.0,1.0,N,1,476.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,PACAJUS, ,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,26,628,628,0
16547,C,10,0,0,1,F,2,0,0,RJ,RJ,1,RJ,SG,MUTUAPIRA,Y,20,1.0,15.0,N,0,317.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,SG,BRAZILANDIA,Y,20,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,57,244,244,0
16554,C,5,0,0,1,M,0,2,0, , ,0,BA,SALVADOR,CABULA VI,Y,81,1.0,0.0,N,1,550.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,BA,SALVADOR,CABULA,Y,81,0,9.0,2.0,11.0,0.0,0,0,0,0,7,N,38,412,412,0
16556,C,1,0,0,1,M,2,0,0, , ,0,AM,ITACOATIARA,SANTA LUZIA,Y,118,1.0,0.0,N,1,837.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AM,ITACOATIARA,ZONA URBANA,Y,118,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,34,691,691,1
16557,C,15,0,0,1,M,2,0,0,PR,PAULA FREITAS,1,SP,BOM JESUS DOS PERDOES,CACHOERINHA,Y,5,1.0,2.0,N,0,1200.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,BOM  JESUSD DOS PERDOES,CACHOERINHA,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,37,129,129,0
16563,C,10,0,0,1,M,2,1,0,SC,LAGUNA,1,SC,CAPIVARI DE BAIXO,CENTRO,Y,50,2.0,3.0,N,0,1177.0,0.0,0,0,0,0,0,1,1,95000.0,1,Y,SC,TUBARAO,HUMAITA,Y,50,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,42,887,887,0
16573,C,10,0,0,1,M,2,3,0,SC,Petrolandia,1,SC,Joinville,Jardim Paraso,Y,48,1.0,2.0,N,0,593.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,SC,Joinville,Gloria,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,48,892,892,1
16581,C,10,0,0,1,F,2,0,0,GO,SANTA HELENA,1,GO,SANTA HELENA,CAMPO ALEGRE,Y,69,1.0,27.0,N,0,394.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,GO,SANTA HELENA,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,32,759,759,1
16593,C,15,0,0,1,F,2,0,0,MG,BELO HORIZONTE,1,MG,Belo Horizonte,Pindorama,Y,29,1.0,8.0,N,1,2500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,CONTAGEM,SAO JOAQUIM,Y,29,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,33,308,308,0
16599,C,5,0,0,1,F,1,0,0,SP,PRADOPOLIS,1,SP,PRADOPOLIS,JARDIM BELA VISTA,N, ,1.0,10.0,N,1,962.0,330.0,0,1,0,0,0,0,0,0.0,1,Y,SP,PRADOPOLIS,CENTRO,Y,14,0,12.0,2.0,0.0,0.0,0,0,0,0,2,N,26,148,148,0
16614,C,10,0,0,1,F,1,0,0,CE,LIMOEIRO DO NORTE,1,CE,PACAJUS,CENTRO,Y,107,1.0,2.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA,ALDEOTA,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,34,628,628,1
16615,C,10,0,0,1,M,6,1,0,CE,URUOCA,1,CE,FORTALEZA,DIAS MACEDO,Y,107,1.0,1.0,N,0,603.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA, ,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,30,608,608,1
16625,C,20,0,0,1,F,1,1,0, , ,0,BA,SALVADOR,CAJAZEIRAS,Y,81,1.0,0.0,N,1,397.0,0.0,1,0,0,0,0,1,1,0.0,1,Y, , ,COMERCIO,Y,81,0,10.0,2.0,11.0,0.0,0,0,0,0,1,N,28,413,413,0
